RMS_CDW_ID,General_Offense_Number,Offense_Code,Offense_Code_Extension,Offense_Type,Summary_Offense_Code,Summarized_Offense_Description,Date_Reported,Occurred_Date_or_Date_Range_Start,Occurred_Date_Range_End,Hundred_Block_Location,District_Sector,Zone_Beat,Census_Tract_2000,Longitude,Latitude,Location,Month,Year
664836,2015414342,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/28/2015 02:29:00 PM,11/28/2015 02:29:00 PM,,30XX BLOCK OF NW 68 ST,J,J2,3200.7009,-122.397033691,47.678012848,"(47.678012848, -122.397033691)",11,2015
664886,2015414469,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/28/2015 04:42:00 PM,11/28/2015 06:00:00 AM,,9XX BLOCK OF N 74 ST,J,J3,2800.2007,-122.345672607,47.682567596,"(47.682567596, -122.345672607)",11,2015
664895,2015415369,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/29/2015 02:27:00 PM,11/29/2015 02:27:00 PM,,50XX BLOCK OF DELRIDGE WY SW,F,F1,10800.3008,-122.362930298,47.556354523,"(47.556354523, -122.362930298)",11,2015
664935,2015414238,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/28/2015 12:29:00 PM,11/27/2015 07:00:00 PM,,54XX BLOCK OF 14 AV NW,B,B2,4700.1015,-122.373588562,47.66827774,"(47.66827774, -122.373588562)",11,2015
664946,2015414377,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/28/2015 03:05:00 PM,11/28/2015 03:05:00 PM,,1XX BLOCK OF LAKE WASHINGTON BV E,C,C3,7800.1015,-122.281684875,47.618816376,"(47.618816376, -122.281684875)",11,2015
664951,2015415343,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015 02:06:00 PM,11/29/2015 02:06:00 PM,11/29/2015 02:06:00 PM,1 AV S / S KING ST,K,K2,9300.2008,-122.334197998,47.59828949,"(47.59828949, -122.334197998)",11,2015
664954,2015415354,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/29/2015 02:14:00 PM,11/29/2015 02:14:00 PM,,60XX BLOCK OF 48 AV S,R,R3,10200.3011,-122.272644043,47.548091888,"(47.548091888, -122.272644043)",11,2015
664955,2015415385,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/29/2015 02:44:00 PM,11/29/2015 02:44:00 PM,,4XX BLOCK OF N 95 ST,J,J1,1701.2003,-122.353363037,47.697834015,"(47.697834015, -122.353363037)",11,2015
664958,2015415395,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/29/2015 03:32:00 PM,11/29/2015 12:00:00 AM,,105XX BLOCK OF 55 AV S,S,S3,11900.5005,-122.264785767,47.506572723,"(47.506572723, -122.264785767)",11,2015
664977,2015907897,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015 09:21:00 AM,11/28/2015 04:30:00 PM,11/28/2015 10:30:00 PM,62XX BLOCK OF 23 AV NE,U,U1,4301.3009,-122.302749634,47.674415588,"(47.674415588, -122.302749634)",11,2015
664978,2015907909,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015 08:41:00 PM,11/26/2015 06:00:00 AM,11/29/2015 07:00:00 PM,45XX BLOCK OF 19 AV NE,U,U1,5301.1008,-122.307228088,47.662155151,"(47.662155151, -122.307228088)",11,2015
664986,2015907902,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015 03:14:00 PM,11/25/2015 08:00:00 PM,11/29/2015 03:10:00 PM,56XX BLOCK OF 15 AV NE,U,U1,4400.1020,-122.311889648,47.670082092,"(47.670082092, -122.311889648)",11,2015
664989,2015908081,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/29/2015 01:26:00 PM,11/20/2015 01:10:00 PM,11/27/2015 01:10:00 PM,1XX BLOCK OF N 81 ST,J,J2,2900.1015,-122.356636047,47.687664032,"(47.687664032, -122.356636047)",11,2015
664996,2015907921,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/29/2015 10:42:00 PM,11/27/2015 10:25:00 PM,11/29/2015 10:25:00 PM,27XX BLOCK OF NW 65 ST,B,B1,3200.1011,-122.39239502,47.67591095,"(47.67591095, -122.39239502)",11,2015
665041,2015413081,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/27/2015 03:23:00 AM,11/27/2015 01:30:00 AM,,13XX BLOCK OF NE 62 ST,U,U1,4400.2007,-122.31312561,47.673656464,"(47.673656464, -122.31312561)",11,2015
665045,2015413394,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/27/2015 01:10:00 PM,09/27/2015 01:00:00 PM,,9XX BLOCK OF STEWART ST,D,D2,7300.2023,-122.334007263,47.615947723,"(47.615947723, -122.334007263)",11,2015
665050,2015413606,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/27/2015 06:33:00 PM,11/27/2015 05:15:00 PM,11/27/2015 06:15:00 PM,33XX BLOCK OF 20 AV S,R,R1,10002.4015,-122.306167603,47.574565887,"(47.574565887, -122.306167603)",11,2015
665069,2015907870,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/27/2015 03:08:00 PM,11/27/2015 12:58:00 PM,11/27/2015 02:30:00 PM,92XX BLOCK OF 35 AV SW,F,F2,11402.3008,-122.376792908,47.520175934,"(47.520175934, -122.376792908)",11,2015
665071,2015907872,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/28/2015 11:45:00 AM,11/27/2015 04:00:00 PM,11/27/2015 06:00:00 PM,15XX BLOCK OF 34 AV,C,C3,7800.3012,-122.289253235,47.614627838,"(47.614627838, -122.289253235)",11,2015
665079,2015907883,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/28/2015 01:21:00 PM,11/24/2015 02:05:00 PM,11/24/2015 03:05:00 PM,9XX BLOCK OF N 98 ST,N,N3,1300.3009,-122.345985413,47.700527191,"(47.700527191, -122.345985413)",11,2015
665132,2015413767,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/27/2015 10:22:00 PM,11/27/2015 08:00:00 PM,11/27/2015 09:30:00 PM,4XX BLOCK OF BROADWAY E,E,E1,7401.2004,-122.320915222,47.622558594,"(47.622558594, -122.320915222)",11,2015
665152,2015413261,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/27/2015 10:49:00 AM,11/26/2015 04:30:00 PM,11/27/2015 08:00:00 AM,39XX BLOCK OF S CLOVERDALE ST,S,S1,11700.3016,-122.284248352,47.526111603,"(47.526111603, -122.284248352)",11,2015
665156,2015413474,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/27/2015 02:53:00 PM,11/25/2015 06:00:00 PM,,3 AV / SPRING ST,K,K1,8100.2033,-122.334671021,47.606334686,"(47.606334686, -122.334671021)",11,2015
665158,2015413551,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/27/2015 05:00:00 PM,11/27/2015 05:00:00 PM,,10XX BLOCK OF 4 AV,K,K1,8100.2023,-122.333236694,47.606445313,"(47.606445313, -122.333236694)",11,2015
665169,2015907893,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/28/2015 08:36:00 PM,11/28/2015 03:50:00 PM,11/28/2015 03:50:00 PM,16XX BLOCK OF 6 AV,M,M2,8200.1003,-122.335830688,47.612632751,"(47.612632751, -122.335830688)",11,2015
665229,2015412727,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/26/2015 03:28:00 PM,11/26/2015 03:28:00 PM,,73XX BLOCK OF W GREEN LAKE DR N,J,J3,4600.1000,-122.340614319,47.68271637,"(47.68271637, -122.340614319)",11,2015
665236,2015412561,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/26/2015 05:26:00 PM,11/24/2015 02:57:00 PM,,1XX BLOCK OF HARVARD AV E,E,E1,7402.1009,-122.32219696,47.619316101,"(47.619316101, -122.32219696)",11,2015
665255,2015907854,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/26/2015 12:44:00 PM,11/25/2015 07:15:00 PM,11/25/2015 08:15:00 PM,84XX BLOCK OF 20 AV SW,F,F2,11401.3017,-122.359107971,47.527385712,"(47.527385712, -122.359107971)",11,2015
665289,2015411793,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/25/2015 03:15:00 PM,11/25/2015 03:00:00 PM,,43XX BLOCK OF S WEBSTER ST,S,S2,11101.3004,-122.278495789,47.535217285,"(47.535217285, -122.278495789)",11,2015
665325,2015412694,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/26/2015 05:04:00 PM,11/26/2015 02:18:00 PM,,47XX BLOCK OF BROOKLYN AV NE,U,U2,5301.2002,-122.314224243,47.66400528,"(47.66400528, -122.314224243)",11,2015
665326,2015412002,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015 08:27:00 PM,11/25/2015 06:30:00 PM,,9XX BLOCK OF 15 AV,E,E2,8600.1005,-122.312820435,47.610961914,"(47.610961914, -122.312820435)",11,2015
665327,2015411798,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015 03:25:00 PM,11/25/2015 02:00:00 PM,11/25/2015 02:40:00 PM,23XX BLOCK OF 3 AV,D,D1,8001.2003,-122.345443726,47.615089417,"(47.615089417, -122.345443726)",11,2015
665328,2015411767,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015 02:56:00 PM,11/25/2015 02:56:00 PM,,8XX BLOCK OF NW 50 ST,B,B2,4700.2033,-122.367401123,47.665039063,"(47.665039063, -122.367401123)",11,2015
665337,2015411365,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/25/2015 09:02:00 AM,11/23/2015 02:00:00 PM,,NE 125 ST / LAKE CITY WY NE,L,L3,100.5006,-122.29523468,47.719276428,"(47.719276428, -122.29523468)",11,2015
665338,2015411389,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015 09:03:00 AM,11/23/2015 09:00:00 PM,11/24/2015 07:00:00 AM,22XX BLOCK OF NW 62 ST,B,B1,3300.4007,-122.386161804,47.67383194,"(47.67383194, -122.386161804)",11,2015
665352,2015412584,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/26/2015 11:29:00 AM,11/26/2015 11:29:00 AM,,BROADWAY / E PIKE ST,E,E2,7500.4016,-122.320777893,47.614074707,"(47.614074707, -122.320777893)",11,2015
665354,2015412706,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/26/2015 02:48:00 PM,11/23/2015 12:00:00 PM,11/26/2015 02:45:00 PM,19XX BLOCK OF N NORTHGATE WY,N,N3,600.4015,-122.335090637,47.70816803,"(47.70816803, -122.335090637)",11,2015
665356,2015412910,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/26/2015 08:37:00 PM,11/26/2015 08:37:00 PM,,37XX BLOCK OF E VALLEY ST,C,C3,6300.2027,-122.286254883,47.626159668,"(47.626159668, -122.286254883)",11,2015
665381,2015907983,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/26/2015 10:02:00 AM,11/12/2013 04:40:00 PM,11/12/2013 05:20:00 PM,59XX BLOCK OF LAKE WASHINGTON BV S,R,R3,10200.2003,-122.257484436,47.549198151,"(47.549198151, -122.257484436)",11,2015
665383,2015908458,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/26/2015 12:47:00 PM,11/26/2015 12:40:00 PM,11/26/2015 12:40:00 PM,70XX BLOCK OF 8 AV NE,U,U1,3600.1009,-122.319816589,47.679821014,"(47.679821014, -122.319816589)",11,2015
665395,2015907840,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/25/2015 08:27:00 PM,11/25/2015 12:45:00 PM,11/25/2015 03:00:00 PM,73XX BLOCK OF 19 AV NW,J,J2,3000.4013,-122.381065369,47.682266235,"(47.682266235, -122.381065369)",11,2015
665445,2015412219,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/25/2015 10:50:00 PM,11/25/2015 07:00:00 PM,,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.36730957,47.521026611,"(47.521026611, -122.36730957)",11,2015
665455,2015907846,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/25/2015 10:18:00 PM,11/25/2015 11:00:00 AM,11/25/2015 05:00:00 PM,41XX BLOCK OF WOODLAND PARK AV N,B,B3,5000.2010,-122.344642639,47.65719223,"(47.65719223, -122.344642639)",11,2015
665470,2015411937,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/25/2015 05:13:00 PM,11/25/2015 02:10:00 PM,,4XX BLOCK OF BROADWAY,G,G1,8600.2016,-122.320747375,47.60572052,"(47.60572052, -122.320747375)",11,2015
665482,2015409832,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 01:27:00 AM,11/24/2015 12:34:00 AM,,125XX BLOCK OF AURORA AV N,N,N2,600.3006,-122.344947815,47.720481873,"(47.720481873, -122.344947815)",11,2015
665502,2015410230,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 10:44:00 AM,11/22/2015 12:00:00 AM,11/23/2015 11:59:00 PM,10XX BLOCK OF 9 AV,E,E3,8300.1009,-122.327690125,47.608764648,"(47.608764648, -122.327690125)",11,2015
665541,2015410814,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/24/2015 06:33:00 PM,11/18/2015 06:00:00 PM,,11XX BLOCK OF EASTLAKE AV E,D,D3,6600.1022,-122.328613281,47.629653931,"(47.629653931, -122.328613281)",11,2015
665550,2015907826,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015 01:28:00 PM,11/25/2015 11:15:00 AM,11/25/2015 12:45:00 PM,12XX BLOCK OF 5 AV,M,M3,8200.1032,-122.333427429,47.608337402,"(47.608337402, -122.333427429)",11,2015
665551,2015907825,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/25/2015 10:32:00 AM,11/25/2015 08:00:00 AM,11/25/2015 08:30:00 AM,DEXTER AV N / 6 AV N,D,D2,6000.1015,-122.344398499,47.640323639,"(47.640323639, -122.344398499)",11,2015
665554,2015907823,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015 08:56:00 AM,11/24/2015 04:00:00 PM,11/24/2015 08:30:00 PM,92XX BLOCK OF GREENWOOD AV N,J,J1,1701.2004,-122.355369568,47.696933746,"(47.696933746, -122.355369568)",11,2015
665558,2015907822,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/25/2015 08:10:00 AM,11/22/2015 10:00:00 AM,11/24/2015 02:00:00 PM,65XX BLOCK OF 40 AV NE,U,U3,3900.1024,-122.284927368,47.676692963,"(47.676692963, -122.284927368)",11,2015
665575,2015410400,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 12:53:00 PM,11/23/2015 03:30:00 PM,11/23/2015 08:00:00 PM,35XX BLOCK OF BAGLEY AV N,B,B3,5400.2043,-122.332687378,47.649829865,"(47.649829865, -122.332687378)",11,2015
665596,2015409023,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/23/2015 11:14:00 AM,11/21/2015 10:39:00 PM,,22XX BLOCK OF NW MARKET ST,B,B1,4700.4009,-122.385559082,47.668678284,"(47.668678284, -122.385559082)",11,2015
665628,2015409366,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/23/2015 03:49:00 PM,11/23/2015 02:40:00 PM,,4XX BLOCK OF PINE ST,M,M2,8100.2000,-122.33731842,47.611320496,"(47.611320496, -122.33731842)",11,2015
665646,2015907784,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 10:33:00 AM,11/20/2015 01:30:00 PM,11/20/2015 01:55:00 PM,4XX BLOCK OF E LORETTA PL,E,E1,7402.3000,-122.325935364,47.619220734,"(47.619220734, -122.325935364)",11,2015
665649,2015907813,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/24/2015 10:35:00 PM,11/24/2015 06:00:00 PM,11/24/2015 09:10:00 PM,2XX BLOCK OF PIKE ST,M,M3,8100.2015,-122.338348389,47.609516144,"(47.609516144, -122.338348389)",11,2015
665663,2015408896,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/23/2015 09:03:00 AM,11/20/2015 04:00:00 PM,11/20/2015 04:05:00 PM,14XX BLOCK OF 5 AV,M,M3,8200.102,-122.335121155,47.610179901,"(47.610179901, -122.335121155)",11,2015
665669,2015409945,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 06:50:00 AM,11/23/2015 08:00:00 PM,11/24/2015 06:30:00 AM,68XX BLOCK OF ROOSEVELT WY NE,U,U1,2600.3007,-122.317398071,47.678375244,"(47.678375244, -122.317398071)",11,2015
665681,2015408891,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/23/2015 09:11:00 AM,11/22/2015 05:00:00 PM,11/23/2015 08:00:00 AM,127XX BLOCK OF 35 AV NE,L,L3,100.3003,-122.290794373,47.720947266,"(47.720947266, -122.290794373)",11,2015
665704,2015410603,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 03:21:00 PM,11/19/2015 12:00:00 AM,11/23/2015 12:00:00 AM,18XX BLOCK OF 12 AV,E,E2,7500.4000,-122.316902161,47.618183136,"(47.618183136, -122.316902161)",11,2015
665716,2015907726,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/23/2015 09:24:00 AM,11/21/2015 01:23:00 PM,11/21/2015 04:23:00 PM,59XX BLOCK OF 22 AV NW,B,B1,4700.4000,-122.384742737,47.6720047,"(47.6720047, -122.384742737)",11,2015
665737,2015907810,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 09:38:00 PM,11/24/2015 06:25:00 PM,11/24/2015 07:40:00 PM,75XX BLOCK OF JONES AV NW,J,J2,3100.3003,-122.386459351,47.684085846,"(47.684085846, -122.386459351)",11,2015
665742,2015907786,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 11:43:00 AM,11/21/2015 12:30:00 AM,11/22/2015 11:35:00 AM,15XX BLOCK OF 37 AV E,C,C2,6300.3022,-122.285438538,47.632785797,"(47.632785797, -122.285438538)",11,2015
665747,2015411592,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/24/2015 03:00:00 PM,11/24/2015 12:01:00 AM,,48XX BLOCK OF 45 AV SW,W,W2,10500.5011,-122.389587402,47.558502197,"(47.558502197, -122.389587402)",11,2015
665766,2015907780,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/23/2015 10:42:00 PM,11/22/2015 08:00:00 PM,11/23/2015 11:00:00 AM,40XX BLOCK OF EASTERN AV N,B,B3,5100.2014,-122.329040527,47.6561203,"(47.6561203, -122.329040527)",11,2015
665780,2015408008,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/22/2015 03:03:00 PM,11/22/2015 12:56:00 PM,,50XX BLOCK OF 44 AV NE,U,U3,4100.4006,-122.280052185,47.665691376,"(47.665691376, -122.280052185)",11,2015
665781,2015408057,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/22/2015 03:45:00 PM,11/22/2015 01:55:00 PM,,50XX BLOCK OF ROOSEVELT WY NE,U,U1,4500.1009,-122.317398071,47.665687561,"(47.665687561, -122.317398071)",11,2015
665782,2015907777,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/23/2015 09:28:00 PM,11/20/2015 09:25:00 AM,11/20/2015 09:25:00 PM,40XX BLOCK OF 42 AV SW,W,W2,9800.4007,-122.385452271,47.567432404,"(47.567432404, -122.385452271)",11,2015
665811,2015907741,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/23/2015 02:14:00 PM,11/22/2015 02:10:00 PM,11/23/2015 02:10:00 PM,37XX BLOCK OF SUNNYSIDE AV N,B,B3,5100.3014,-122.330284119,47.65253067,"(47.65253067, -122.330284119)",11,2015
665812,2015907740,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/23/2015 01:44:00 PM,11/20/2015 01:45:00 PM,11/20/2015 02:00:00 PM,46XX BLOCK OF 26 AV NE,U,U3,4301.1014,-122.299858093,47.662799835,"(47.662799835, -122.299858093)",11,2015
665836,2015408525,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/22/2015 11:01:00 PM,11/22/2015 11:01:00 PM,,48XX BLOCK OF 38 AV NE,U,U3,4200.3024,-122.286972046,47.664188385,"(47.664188385, -122.286972046)",11,2015
665872,2015907718,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/22/2015 11:13:00 AM,11/21/2015 09:00:00 PM,11/22/2015 11:00:00 AM,3XX BLOCK OF 19 AV E,C,C2,7600.3007,-122.3073349,47.621276855,"(47.621276855, -122.3073349)",11,2015
665884,2015907724,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/22/2015 07:11:00 PM,11/20/2015 09:00:00 PM,11/21/2015 08:00:00 AM,58XX BLOCK OF 45 AV NE,U,U3,4200.1018,-122.27948761,47.671672821,"(47.671672821, -122.27948761)",11,2015
665926,2015907736,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/23/2015 10:24:00 AM,11/21/2015 11:55:00 AM,11/23/2015 10:20:00 AM,70XX BLOCK OF 24 AV NW,J,J2,3100.3016,-122.387542725,47.680408478,"(47.680408478, -122.387542725)",11,2015
665956,2015407143,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/21/2015 05:17:00 PM,11/20/2015 04:30:00 PM,11/21/2015 11:00:00 AM,52XX BLOCK OF RUSSELL AV NW,B,B1,4700.4023,-122.380477905,47.666442871,"(47.666442871, -122.380477905)",11,2015
665965,2015407756,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/22/2015 07:14:00 AM,11/22/2015 06:41:00 AM,,19XX BLOCK OF BOREN AV,D,D3,7300.2014,-122.333366394,47.617328644,"(47.617328644, -122.333366394)",11,2015
665968,2015407808,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/22/2015 08:54:00 AM,11/21/2015 11:45:00 AM,,13XX BLOCK OF 6 AV,M,M3,8200.1021,-122.333099365,47.609653473,"(47.609653473, -122.333099365)",11,2015
665995,2015407922,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/22/2015 03:56:00 PM,11/21/2015 11:30:00 PM,11/22/2015 12:30:00 AM,27XX BLOCK OF S NORMAN ST,G,G3,8900.2015,-122.297218323,47.593315125,"(47.593315125, -122.297218323)",11,2015
666028,2015408267,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/22/2015 05:34:00 PM,11/22/2015 05:34:00 PM,,3 AV / STEWART ST,M,M2,8002.1002,-122.33959198,47.611629486,"(47.611629486, -122.33959198)",11,2015
666066,2015406940,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/21/2015 08:13:00 PM,11/21/2015 01:15:00 PM,,19XX BLOCK OF NW CANOE PL,J,J2,3000.4015,-122.381599426,47.679958344,"(47.679958344, -122.381599426)",11,2015
666154,2015407198,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/21/2015 09:19:00 PM,11/21/2015 01:59:00 PM,,50XX BLOCK OF 25 AV SW,F,F1,10800.3008,-122.364273071,47.556377411,"(47.556377411, -122.364273071)",11,2015
666173,2015406128,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/20/2015 06:50:00 PM,11/20/2015 06:50:00 PM,,25XX BLOCK OF 4 AV,D,D1,7200.3006,-122.346641541,47.616966248,"(47.616966248, -122.346641541)",11,2015
666194,2015407159,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/21/2015 08:39:00 PM,11/19/2015 07:00:00 PM,11/21/2015 08:39:00 PM,LAKE CITY WY NE / NE 143 ST,L,L1,100.4000,-122.292373657,47.731941223,"(47.731941223, -122.292373657)",11,2015
666210,2015907761,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/21/2015 12:19:00 PM,11/20/2015 10:00:00 PM,11/20/2015 11:00:00 PM,3XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4011,-122.324615479,47.708602905,"(47.708602905, -122.324615479)",11,2015
666212,2015405078,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/20/2015 12:39:00 AM,11/20/2015 12:39:00 AM,,9XX BLOCK OF AURORA AV N,D,D2,6700.1011,-122.343544006,47.62758255,"(47.62758255, -122.343544006)",11,2015
666269,2015406290,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/20/2015 09:20:00 PM,11/20/2015 09:00:00 PM,11/20/2015 09:05:00 PM,97XX BLOCK OF AURORA AV N,N,N3,1300.3010,-122.34463501,47.700073242,"(47.700073242, -122.34463501)",11,2015
666272,2015907689,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/21/2015 09:02:00 AM,11/19/2015 06:50:00 PM,11/20/2015 08:50:00 AM,9XX BLOCK OF 26 AV S,G,G3,8900.4012,-122.299057007,47.593761444,"(47.593761444, -122.299057007)",11,2015
666273,2015907688,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/21/2015 08:13:00 AM,11/18/2015 12:30:00 PM,11/18/2015 03:30:00 PM,82XX BLOCK OF 15 AV NE,L,L2,2600.1004,-122.312210083,47.689426422,"(47.689426422, -122.312210083)",11,2015
666275,2015907682,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/20/2015 08:06:00 PM,11/20/2015 12:00:00 PM,11/20/2015 07:50:00 PM,110XX BLOCK OF 14 AV NE,L,L1,1200.1006,-122.313789368,47.709445953,"(47.709445953, -122.313789368)",11,2015
666287,2015907680,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/20/2015 07:45:00 PM,11/19/2015 07:20:00 AM,11/19/2015 07:15:00 PM,38XX BLOCK OF 39 AV S,R,R2,10100.5029,-122.283966064,47.568840027,"(47.568840027, -122.283966064)",11,2015
666293,2015907912,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/21/2015 02:31:00 AM,11/21/2015 02:15:00 PM,11/21/2015 02:18:00 PM,22XX BLOCK OF NW 58 ST,B,B1,4700.4005,-122.386161804,47.670913696,"(47.670913696, -122.386161804)",11,2015
666301,2015907636,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/19/2015 10:17:00 AM,11/13/2015 10:00:00 PM,11/15/2015 08:00:00 AM,12XX BLOCK OF 18 AV E,C,C2,6400.2000,-122.308586121,47.631477356,"(47.631477356, -122.308586121)",11,2015
666302,2015907637,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/19/2015 10:51:00 AM,11/17/2015 01:00:00 AM,11/19/2015 01:00:00 AM,60XX BLOCK OF 53 AV NE,U,U3,4200.1003,-122.270301819,47.67458725,"(47.67458725, -122.270301819)",11,2015
666304,2015907640,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/19/2015 02:31:00 PM,11/11/2015 11:00:00 PM,11/12/2015 09:20:00 AM,85XX BLOCK OF NESBIT AV N,N,N3,1800.2012,-122.343460083,47.69146347,"(47.69146347, -122.343460083)",11,2015
666324,2015404664,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/19/2015 05:47:00 PM,11/19/2015 04:00:00 PM,,16XX BLOCK OF 9 AV,M,M2,8200.1000,-122.332496643,47.614025116,"(47.614025116, -122.332496643)",11,2015
666356,2015406062,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/20/2015 05:50:00 PM,11/19/2015 11:00:00 AM,11/20/2015 03:00:00 PM,100XX BLOCK OF COLLEGE WY N,N,N3,1300.1011,-122.334526062,47.702331543,"(47.702331543, -122.334526062)",11,2015
666373,2015404845,2399,3,THEFT-OTH,2300,OTHER PROPERTY,11/19/2015 07:48:00 PM,11/19/2015 07:48:00 PM,,24XX BLOCK OF 2 AV,D,D1,8001.2007,-122.347419739,47.615085602,"(47.615085602, -122.347419739)",11,2015
